200.jpg,T-shirt/Top,76.89%,Shirt,14.81%,Dress,5.25%,Pullover,2.99%,Bag,0.04%
1133.jpg,Trouser,99.94%,Dress,0.04%,Coat,0.01%,Shirt,0.00%,Pullover,0.00%
1132.jpg,Shirt,44.43%,T-shirt/Top,31.47%,Dress,22.59%,Coat,0.70%,Pullover,0.51%
722.jpg,Shirt,52.29%,Coat,28.75%,Pullover,9.28%,Bag,4.27%,Dress,2.64%
1172.jpg,T-shirt/Top,92.46%,Shirt,4.07%,Pullover,1.98%,Dress,1.29%,Coat,0.09%
94.jpg,Coat,84.66%,Shirt,11.28%,Dress,3.04%,Bag,0.39%,Pullover,0.32%
1301.jpg,Shirt,39.25%,Dress,28.97%,Pullover,18.64%,T-shirt/Top,7.41%,Coat,4.72%
667.jpg,Trouser,100.00%,Dress,0.00%,Shirt,0.00%,T-shirt/Top,0.00%,Coat,0.00%
198.jpg,Shirt,40.85%,Dress,40.47%,Coat,15.59%,Bag,1.18%,T-shirt/Top,1.14%
1315.jpg,Shirt,53.87%,Dress,13.70%,T-shirt/Top,11.32%,Coat,8.91%,Pullover,7.76%
64.jpg,Dress,79.34%,Shirt,11.57%,Trouser,5.68%,T-shirt/Top,0.85%,Coat,0.83%
491.jpg,Pullover,63.90%,Coat,25.93%,Shirt,9.66%,T-shirt/Top,0.28%,Bag,0.11%
191.jpg,Shirt,99.37%,Coat,0.60%,Dress,0.01%,Bag,0.01%,Trouser,0.00%
1322.jpg,Sneaker,99.93%,Sandal,0.05%,Ankle Boot,0.02%,Bag,0.00%,T-shirt/Top,0.00%
30.jpg,Coat,78.34%,Shirt,10.04%,Dress,9.30%,Bag,1.23%,Pullover,0.50%
1679.jpg,Shirt,54.77%,Coat,19.50%,Dress,11.92%,T-shirt/Top,7.58%,Pullover,4.49%
269.jpg,Dress,95.52%,Shirt,2.37%,Trouser,0.89%,T-shirt/Top,0.65%,Coat,0.25%
789.jpg,Shirt,61.47%,Coat,38.22%,Dress,0.14%,Bag,0.11%,Pullover,0.02%
1506.jpg,Pullover,45.18%,Shirt,38.29%,T-shirt/Top,15.60%,Dress,0.59%,Bag,0.18%
1281.jpg,Coat,50.04%,Shirt,43.79%,Dress,2.64%,Pullover,1.55%,Bag,1.30%
218.jpg,Dress,90.93%,Shirt,6.37%,T-shirt/Top,2.07%,Trouser,0.40%,Coat,0.08%
754.jpg,Dress,68.80%,Shirt,12.08%,Pullover,7.82%,T-shirt/Top,3.17%,Coat,2.98%
1088.jpg,Dress,89.90%,T-shirt/Top,7.36%,Shirt,2.16%,Pullover,0.38%,Trouser,0.10%
601.jpg,Coat,99.16%,Dress,0.64%,Shirt,0.19%,Pullover,0.01%,Bag,0.00%
837.jpg,Coat,86.47%,Pullover,12.33%,Shirt,0.79%,Bag,0.22%,T-shirt/Top,0.08%
1099.jpg,Dress,51.27%,Shirt,39.33%,Coat,7.17%,T-shirt/Top,0.64%,Trouser,0.57%
261.jpg,Pullover,60.40%,Shirt,37.38%,T-shirt/Top,1.97%,Bag,0.11%,Coat,0.09%
376.jpg,Pullover,94.39%,T-shirt/Top,2.64%,Shirt,2.51%,Coat,0.20%,Dress,0.15%
173.jpg,Dress,85.06%,Shirt,7.72%,T-shirt/Top,4.90%,Trouser,1.51%,Bag,0.28%
1669.jpg,Dress,70.00%,Shirt,25.51%,Coat,2.54%,Trouser,0.78%,T-shirt/Top,0.52%
1050.jpg,Pullover,96.09%,T-shirt/Top,3.67%,Shirt,0.21%,Bag,0.02%,Dress,0.00%
490.jpg,Dress,73.67%,Shirt,20.48%,Coat,4.32%,T-shirt/Top,0.51%,Trouser,0.28%
1639.jpg,Sneaker,99.07%,Ankle Boot,0.93%,Sandal,0.00%,Bag,0.00%,Shirt,0.00%
510.jpg,Dress,96.87%,Shirt,2.59%,T-shirt/Top,0.43%,Coat,0.05%,Trouser,0.04%
934.jpg,Pullover,74.25%,Shirt,18.39%,Coat,6.38%,T-shirt/Top,0.92%,Ankle Boot,0.02%
244.jpg,Dress,87.17%,Coat,6.86%,Shirt,4.25%,Pullover,0.77%,Bag,0.40%
998.jpg,Dress,63.57%,Shirt,20.04%,Coat,12.89%,Pullover,1.85%,T-shirt/Top,1.09%
600.jpg,Dress,97.67%,Shirt,1.53%,Coat,0.46%,Trouser,0.25%,T-shirt/Top,0.05%
1305.jpg,Dress,96.85%,Shirt,1.98%,T-shirt/Top,0.46%,Trouser,0.36%,Coat,0.19%
215.jpg,Dress,73.86%,Shirt,11.15%,Trouser,10.22%,T-shirt/Top,2.94%,Coat,0.55%
99.jpg,Coat,86.20%,Dress,8.94%,Shirt,4.20%,Pullover,0.30%,Bag,0.24%
984.jpg,Coat,61.36%,Shirt,38.06%,Pullover,0.38%,Bag,0.14%,T-shirt/Top,0.02%
1298.jpg,Pullover,94.59%,Coat,3.52%,Shirt,1.50%,T-shirt/Top,0.35%,Ankle Boot,0.02%
783.jpg,T-shirt/Top,97.42%,Shirt,0.91%,Dress,0.87%,Pullover,0.79%,Bag,0.00%
660.jpg,Pullover,87.14%,T-shirt/Top,6.95%,Shirt,5.90%,Bag,0.00%,Ankle Boot,0.00%
9.jpg,Sandal,95.13%,Sneaker,4.72%,Ankle Boot,0.14%,Bag,0.00%,Dress,0.00%
1432.jpg,Coat,91.43%,Shirt,7.65%,Dress,0.31%,Pullover,0.25%,Bag,0.19%
1681.jpg,Bag,53.54%,T-shirt/Top,21.99%,Sandal,10.05%,Shirt,6.42%,Dress,5.44%
1396.jpg,Coat,71.52%,Shirt,28.40%,Dress,0.06%,Bag,0.01%,Pullover,0.00%
1371.jpg,Coat,74.81%,Shirt,13.20%,Pullover,10.99%,Trouser,0.38%,Dress,0.21%
1048.jpg,Shirt,48.45%,Coat,25.41%,Dress,21.43%,Bag,1.41%,Pullover,0.90%
613.jpg,Pullover,87.77%,Coat,7.57%,Shirt,4.27%,T-shirt/Top,0.31%,Ankle Boot,0.05%
747.jpg,Trouser,74.36%,Dress,18.41%,Shirt,5.63%,T-shirt/Top,0.37%,Pullover,0.36%
1380.jpg,T-shirt/Top,79.42%,Shirt,10.56%,Dress,4.76%,Pullover,3.49%,Coat,0.75%
803.jpg,Shirt,99.07%,Coat,0.53%,Pullover,0.26%,T-shirt/Top,0.11%,Bag,0.02%
1520.jpg,Shirt,99.85%,Pullover,0.06%,Coat,0.05%,T-shirt/Top,0.04%,Bag,0.00%
1238.jpg,T-shirt/Top,94.34%,Shirt,4.91%,Pullover,0.50%,Dress,0.25%,Bag,0.01%
433.jpg,Coat,80.20%,Shirt,15.78%,Dress,3.69%,T-shirt/Top,0.16%,Pullover,0.12%
124.jpg,Dress,81.32%,Trouser,9.09%,Shirt,5.49%,Coat,1.10%,T-shirt/Top,1.09%
1473.jpg,Shirt,77.83%,Coat,22.14%,Bag,0.03%,Sneaker,0.00%,Pullover,0.00%
666.jpg,Shirt,72.00%,Coat,9.15%,Dress,8.42%,T-shirt/Top,7.43%,Bag,1.16%
483.jpg,Dress,94.15%,Shirt,4.96%,T-shirt/Top,0.50%,Coat,0.17%,Pullover,0.08%
289.jpg,Coat,79.31%,Pullover,13.21%,T-shirt/Top,2.42%,Shirt,2.14%,Trouser,1.44%
648.jpg,Dress,99.62%,Shirt,0.25%,Coat,0.12%,Trouser,0.01%,T-shirt/Top,0.00%
1490.jpg,Shirt,90.46%,Coat,9.42%,Pullover,0.08%,T-shirt/Top,0.02%,Bag,0.02%
1691.jpg,Coat,62.34%,Dress,18.87%,Shirt,17.11%,Pullover,0.90%,Bag,0.24%
120.jpg,Dress,92.45%,Shirt,5.17%,T-shirt/Top,2.27%,Pullover,0.08%,Coat,0.01%
788.jpg,Dress,99.26%,Shirt,0.48%,Coat,0.13%,T-shirt/Top,0.09%,Ankle Boot,0.02%
1487.jpg,Dress,95.25%,Shirt,3.17%,T-shirt/Top,1.23%,Trouser,0.23%,Coat,0.05%
151.jpg,Trouser,99.99%,Dress,0.00%,Pullover,0.00%,Shirt,0.00%,Coat,0.00%
14.jpg,Coat,91.91%,Pullover,4.62%,Trouser,1.54%,Shirt,0.84%,T-shirt/Top,0.75%
486.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Sandal,0.00%,Shirt,0.00%,T-shirt/Top,0.00%
1185.jpg,Coat,87.64%,Shirt,12.32%,Pullover,0.03%,Bag,0.01%,Dress,0.00%
439.jpg,Trouser,90.70%,Shirt,6.59%,Coat,1.51%,Dress,0.71%,Bag,0.14%
35.jpg,Dress,67.93%,Shirt,15.59%,Trouser,10.13%,Coat,3.81%,Sandal,0.64%
821.jpg,T-shirt/Top,56.77%,Shirt,30.29%,Pullover,8.16%,Bag,2.70%,Coat,1.47%
884.jpg,Pullover,44.61%,T-shirt/Top,27.05%,Shirt,17.31%,Coat,6.25%,Bag,3.98%
851.jpg,Dress,82.13%,Shirt,9.54%,Trouser,6.84%,Coat,0.86%,Pullover,0.17%
169.jpg,Coat,70.52%,Pullover,26.98%,Shirt,1.71%,Bag,0.50%,Sneaker,0.11%
1471.jpg,Dress,99.78%,Coat,0.10%,Shirt,0.10%,T-shirt/Top,0.01%,Trouser,0.00%
908.jpg,Sneaker,94.62%,Ankle Boot,5.37%,Sandal,0.01%,Bag,0.00%,Shirt,0.00%
1647.jpg,Dress,99.93%,Shirt,0.06%,Coat,0.01%,T-shirt/Top,0.00%,Trouser,0.00%
814.jpg,Shirt,41.60%,Dress,36.60%,T-shirt/Top,7.77%,Trouser,7.09%,Coat,3.08%
71.jpg,Trouser,99.96%,Dress,0.02%,Shirt,0.01%,Pullover,0.00%,T-shirt/Top,0.00%
1356.jpg,Sneaker,96.22%,Ankle Boot,3.65%,Sandal,0.13%,Bag,0.00%,Shirt,0.00%
1205.jpg,Pullover,99.15%,T-shirt/Top,0.45%,Shirt,0.40%,Dress,0.00%,Bag,0.00%
1469.jpg,Dress,96.17%,T-shirt/Top,2.02%,Shirt,1.38%,Trouser,0.20%,Pullover,0.10%
221.jpg,Coat,85.18%,Dress,9.53%,Shirt,5.19%,Pullover,0.07%,Bag,0.01%
1575.jpg,Shirt,77.78%,Coat,21.27%,Pullover,0.41%,Bag,0.26%,T-shirt/Top,0.25%
147.jpg,Dress,99.78%,Shirt,0.16%,Trouser,0.03%,T-shirt/Top,0.02%,Coat,0.01%
1654.jpg,Trouser,92.38%,Dress,5.35%,Shirt,1.11%,Coat,0.57%,Pullover,0.42%
1395.jpg,Shirt,60.42%,T-shirt/Top,35.15%,Dress,3.50%,Coat,0.35%,Pullover,0.28%
1283.jpg,Ankle Boot,99.87%,Sandal,0.09%,Sneaker,0.03%,Bag,0.01%,T-shirt/Top,0.00%
437.jpg,Dress,57.68%,Shirt,19.24%,Pullover,11.12%,T-shirt/Top,5.51%,Coat,5.28%
1348.jpg,Dress,99.58%,Shirt,0.25%,T-shirt/Top,0.11%,Coat,0.04%,Trouser,0.01%
424.jpg,Dress,97.94%,Shirt,1.56%,Coat,0.21%,Pullover,0.08%,T-shirt/Top,0.08%
22.jpg,Dress,95.44%,Shirt,2.14%,T-shirt/Top,0.98%,Bag,0.97%,Pullover,0.22%
809.jpg,Shirt,45.84%,Dress,36.02%,Coat,15.40%,T-shirt/Top,1.34%,Pullover,0.72%
1100.jpg,Coat,53.52%,Dress,38.18%,Shirt,7.36%,Pullover,0.50%,T-shirt/Top,0.15%
805.jpg,Dress,52.93%,Shirt,26.34%,Coat,19.00%,T-shirt/Top,1.07%,Pullover,0.49%
1386.jpg,Pullover,45.90%,Shirt,38.72%,T-shirt/Top,13.78%,Dress,1.04%,Bag,0.35%
421.jpg,Dress,90.57%,Shirt,6.18%,Trouser,1.23%,T-shirt/Top,0.92%,Coat,0.53%
383.jpg,Shirt,62.84%,Coat,18.69%,Dress,7.10%,T-shirt/Top,4.76%,Pullover,3.17%
1258.jpg,Shirt,68.80%,Coat,31.03%,Dress,0.09%,Bag,0.07%,Pullover,0.01%
836.jpg,Dress,70.90%,Coat,13.63%,Bag,7.55%,Shirt,6.67%,Pullover,0.58%
246.jpg,Dress,98.35%,Shirt,1.35%,T-shirt/Top,0.27%,Pullover,0.02%,Coat,0.01%
701.jpg,Coat,74.14%,Dress,12.55%,Shirt,11.73%,Bag,0.81%,Pullover,0.34%
1623.jpg,Pullover,99.12%,T-shirt/Top,0.75%,Shirt,0.12%,Bag,0.00%,Dress,0.00%
1166.jpg,Shirt,95.07%,Coat,4.63%,Pullover,0.14%,Bag,0.07%,T-shirt/Top,0.06%
878.jpg,Pullover,99.17%,Coat,0.78%,Shirt,0.03%,T-shirt/Top,0.01%,Trouser,0.01%
713.jpg,Shirt,44.54%,T-shirt/Top,43.27%,Dress,10.80%,Pullover,1.29%,Bag,0.04%
502.jpg,T-shirt/Top,59.34%,Shirt,35.15%,Dress,4.51%,Pullover,0.75%,Bag,0.15%
867.jpg,Dress,83.66%,Shirt,14.29%,Trouser,0.69%,T-shirt/Top,0.60%,Coat,0.50%
1212.jpg,Shirt,69.41%,Coat,30.56%,Ankle Boot,0.01%,Dress,0.00%,Pullover,0.00%
304.jpg,T-shirt/Top,94.05%,Pullover,2.88%,Dress,1.76%,Shirt,1.27%,Bag,0.03%
276.jpg,Shirt,70.54%,Coat,13.75%,Dress,8.02%,Pullover,6.69%,T-shirt/Top,0.74%
1246.jpg,Shirt,91.88%,Bag,3.52%,Coat,2.05%,T-shirt/Top,1.81%,Pullover,0.58%
265.jpg,Trouser,74.36%,Dress,18.41%,Shirt,5.63%,T-shirt/Top,0.37%,Pullover,0.36%
602.jpg,Shirt,46.45%,Dress,28.72%,Coat,23.25%,Pullover,0.86%,T-shirt/Top,0.32%
1122.jpg,Pullover,96.11%,T-shirt/Top,1.87%,Shirt,1.61%,Bag,0.17%,Dress,0.13%
661.jpg,Pullover,99.81%,Shirt,0.09%,T-shirt/Top,0.07%,Coat,0.01%,Bag,0.01%
1651.jpg,Dress,99.11%,Shirt,0.47%,Coat,0.40%,T-shirt/Top,0.01%,Pullover,0.00%
449.jpg,Shirt,94.31%,Coat,5.55%,Bag,0.08%,Pullover,0.02%,T-shirt/Top,0.02%
989.jpg,Coat,89.14%,Dress,7.78%,Shirt,1.93%,Pullover,0.71%,Bag,0.24%
538.jpg,Pullover,73.76%,Shirt,24.34%,T-shirt/Top,1.25%,Coat,0.30%,Dress,0.18%
1373.jpg,Pullover,99.13%,Coat,0.49%,T-shirt/Top,0.16%,Shirt,0.16%,Bag,0.04%
664.jpg,Dress,95.70%,T-shirt/Top,3.92%,Shirt,0.32%,Pullover,0.03%,Trouser,0.02%
1510.jpg,Pullover,97.59%,Shirt,1.88%,T-shirt/Top,0.51%,Dress,0.01%,Bag,0.01%
1405.jpg,Dress,66.03%,Shirt,26.96%,Coat,2.33%,T-shirt/Top,1.99%,Trouser,1.45%
1272.jpg,Dress,83.10%,Shirt,9.51%,Trouser,4.55%,T-shirt/Top,2.46%,Coat,0.14%
410.jpg,Dress,93.85%,Shirt,4.38%,T-shirt/Top,0.82%,Trouser,0.32%,Coat,0.32%
1552.jpg,Trouser,100.00%,Dress,0.00%,Pullover,0.00%,Shirt,0.00%,Coat,0.00%
1609.jpg,Pullover,96.52%,Shirt,2.86%,T-shirt/Top,0.57%,Coat,0.04%,Ankle Boot,0.00%
622.jpg,Shirt,97.36%,Coat,1.75%,Dress,0.34%,T-shirt/Top,0.29%,Pullover,0.23%
1532.jpg,Dress,99.73%,Shirt,0.15%,T-shirt/Top,0.05%,Trouser,0.04%,Coat,0.02%
1163.jpg,Dress,90.35%,Shirt,4.84%,Trouser,3.14%,T-shirt/Top,0.59%,Coat,0.36%
1694.jpg,Pullover,97.95%,T-shirt/Top,1.52%,Shirt,0.47%,Bag,0.04%,Dress,0.01%
1385.jpg,Dress,98.58%,Shirt,1.22%,Coat,0.08%,Trouser,0.06%,T-shirt/Top,0.05%
807.jpg,Sneaker,98.00%,Ankle Boot,1.74%,Sandal,0.25%,Bag,0.01%,Shirt,0.00%
1545.jpg,Trouser,99.87%,Dress,0.11%,Shirt,0.01%,Pullover,0.01%,Coat,0.00%
582.jpg,Dress,94.19%,Shirt,2.91%,Trouser,2.53%,T-shirt/Top,0.23%,Bag,0.08%
1563.jpg,Pullover,96.61%,Shirt,2.03%,T-shirt/Top,1.30%,Coat,0.03%,Dress,0.01%
326.jpg,Dress,99.15%,Shirt,0.50%,Coat,0.16%,Trouser,0.08%,T-shirt/Top,0.08%
53.jpg,Sandal,99.98%,Sneaker,0.02%,Ankle Boot,0.00%,Bag,0.00%,Dress,0.00%
1456.jpg,T-shirt/Top,67.68%,Shirt,26.48%,Dress,4.04%,Pullover,0.77%,Coat,0.48%
946.jpg,T-shirt/Top,54.89%,Shirt,43.48%,Pullover,1.33%,Dress,0.26%,Bag,0.04%
430.jpg,Coat,94.26%,Shirt,3.20%,Dress,2.44%,Pullover,0.07%,Bag,0.02%
1054.jpg,Dress,56.81%,Shirt,35.22%,T-shirt/Top,3.52%,Trouser,2.22%,Bag,0.83%
1339.jpg,Pullover,89.83%,Shirt,8.12%,Coat,1.06%,T-shirt/Top,0.97%,Ankle Boot,0.01%
459.jpg,Bag,85.02%,Trouser,4.41%,T-shirt/Top,4.18%,Pullover,2.83%,Shirt,1.44%
1255.jpg,Dress,78.08%,Shirt,8.94%,Trouser,4.11%,T-shirt/Top,3.16%,Pullover,2.04%
130.jpg,Shirt,93.62%,Coat,6.27%,Bag,0.05%,T-shirt/Top,0.04%,Pullover,0.02%
962.jpg,Shirt,68.35%,Coat,21.41%,Dress,8.33%,Pullover,0.70%,Bag,0.57%
1460.jpg,Coat,99.94%,Pullover,0.06%,Shirt,0.00%,T-shirt/Top,0.00%,Bag,0.00%
1347.jpg,Dress,92.36%,Shirt,3.97%,T-shirt/Top,1.81%,Trouser,1.62%,Coat,0.11%
92.jpg,Shirt,97.44%,Coat,1.62%,T-shirt/Top,0.80%,Bag,0.10%,Dress,0.02%
1699.jpg,Sandal,85.12%,Sneaker,14.58%,Ankle Boot,0.29%,Bag,0.00%,T-shirt/Top,0.00%
1519.jpg,Dress,71.33%,Shirt,17.66%,Coat,4.34%,Trouser,2.97%,T-shirt/Top,1.25%
844.jpg,T-shirt/Top,59.64%,Shirt,30.38%,Dress,8.38%,Pullover,1.44%,Bag,0.07%
1384.jpg,T-shirt/Top,98.44%,Pullover,0.96%,Shirt,0.44%,Dress,0.15%,Bag,0.01%
1175.jpg,T-shirt/Top,81.12%,Shirt,12.73%,Pullover,3.63%,Dress,2.39%,Bag,0.13%
1626.jpg,Coat,99.03%,Pullover,0.52%,Shirt,0.39%,Dress,0.02%,Bag,0.01%
557.jpg,Dress,51.47%,Shirt,29.72%,Pullover,6.50%,T-shirt/Top,4.89%,Coat,4.79%
1234.jpg,Coat,83.27%,Dress,12.95%,Shirt,3.52%,Pullover,0.15%,Bag,0.03%
971.jpg,T-shirt/Top,97.89%,Pullover,0.99%,Shirt,0.78%,Dress,0.34%,Bag,0.00%
764.jpg,Trouser,100.00%,Dress,0.00%,Pullover,0.00%,Sandal,0.00%,Ankle Boot,0.00%
115.jpg,Sneaker,99.97%,Ankle Boot,0.02%,Bag,0.00%,Shirt,0.00%,Sandal,0.00%
629.jpg,Pullover,56.98%,Shirt,38.61%,Coat,3.04%,T-shirt/Top,0.97%,Bag,0.21%
866.jpg,Dress,78.19%,Coat,13.25%,Bag,5.81%,Shirt,1.48%,Trouser,1.02%
306.jpg,Trouser,99.99%,Dress,0.00%,Shirt,0.00%,T-shirt/Top,0.00%,Pullover,0.00%
1329.jpg,Bag,88.68%,Pullover,8.56%,T-shirt/Top,1.63%,Shirt,0.92%,Dress,0.15%
1453.jpg,Dress,99.27%,Shirt,0.49%,Coat,0.19%,T-shirt/Top,0.03%,Trouser,0.02%
550.jpg,Ankle Boot,95.24%,Sneaker,4.62%,Sandal,0.13%,Shirt,0.00%,Bag,0.00%
1459.jpg,Trouser,43.76%,Dress,22.66%,Shirt,16.26%,T-shirt/Top,11.12%,Pullover,4.32%
345.jpg,Dress,76.82%,Shirt,18.42%,T-shirt/Top,1.86%,Trouser,0.96%,Coat,0.88%
1245.jpg,Shirt,67.47%,Coat,22.57%,Dress,8.90%,Bag,0.49%,T-shirt/Top,0.28%
477.jpg,Dress,90.69%,Shirt,3.83%,Trouser,2.20%,T-shirt/Top,1.38%,Coat,0.86%
681.jpg,T-shirt/Top,97.38%,Shirt,1.45%,Pullover,0.63%,Dress,0.49%,Coat,0.02%
1420.jpg,T-shirt/Top,87.69%,Shirt,6.58%,Pullover,3.55%,Dress,1.88%,Bag,0.20%
534.jpg,Coat,95.73%,Shirt,2.44%,Dress,1.79%,Pullover,0.03%,Bag,0.00%
70.jpg,Coat,92.88%,Shirt,5.56%,Dress,1.29%,Bag,0.17%,Pullover,0.06%
799.jpg,Pullover,90.07%,Coat,9.68%,Trouser,0.14%,T-shirt/Top,0.06%,Shirt,0.03%
969.jpg,T-shirt/Top,65.78%,Shirt,27.92%,Dress,3.35%,Pullover,2.68%,Bag,0.18%
195.jpg,Dress,56.82%,Shirt,32.63%,Coat,3.96%,Trouser,3.20%,T-shirt/Top,1.65%
1368.jpg,Shirt,85.49%,Coat,9.25%,Bag,2.78%,Pullover,2.04%,T-shirt/Top,0.39%
1576.jpg,Shirt,93.70%,Coat,6.18%,Pullover,0.09%,T-shirt/Top,0.02%,Bag,0.01%
655.jpg,Trouser,99.99%,Dress,0.00%,Shirt,0.00%,T-shirt/Top,0.00%,Coat,0.00%
647.jpg,Shirt,93.74%,Coat,3.80%,Pullover,1.29%,T-shirt/Top,0.74%,Dress,0.17%
1057.jpg,T-shirt/Top,37.37%,Shirt,37.14%,Dress,23.31%,Coat,1.18%,Bag,0.36%
309.jpg,T-shirt/Top,84.24%,Shirt,12.10%,Pullover,2.13%,Dress,1.49%,Bag,0.04%
1061.jpg,Coat,42.59%,Dress,24.03%,Shirt,20.53%,Bag,8.79%,Trouser,1.69%
500.jpg,Dress,96.12%,Shirt,2.85%,Trouser,0.40%,Coat,0.29%,T-shirt/Top,0.25%
52.jpg,Coat,47.93%,Dress,31.92%,Shirt,17.72%,Bag,1.08%,Pullover,0.73%
1451.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Sandal,0.00%,Bag,0.00%,Shirt,0.00%
40.jpg,Dress,91.80%,Shirt,7.31%,Coat,0.34%,T-shirt/Top,0.24%,Trouser,0.21%
823.jpg,Dress,64.86%,T-shirt/Top,15.23%,Shirt,8.05%,Trouser,4.42%,Pullover,2.98%
1391.jpg,Dress,83.07%,Shirt,9.39%,Coat,4.01%,Trouser,1.98%,Pullover,0.54%
973.jpg,Dress,99.62%,Shirt,0.30%,Coat,0.05%,T-shirt/Top,0.02%,Trouser,0.01%
472.jpg,Dress,98.17%,Shirt,1.64%,T-shirt/Top,0.12%,Coat,0.04%,Pullover,0.01%
440.jpg,Trouser,100.00%,Dress,0.00%,Pullover,0.00%,Shirt,0.00%,Coat,0.00%
860.jpg,Dress,93.33%,Shirt,4.08%,Trouser,1.19%,Coat,0.51%,T-shirt/Top,0.50%
131.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Sandal,0.00%,Bag,0.00%,T-shirt/Top,0.00%
1289.jpg,T-shirt/Top,79.60%,Shirt,19.55%,Pullover,0.73%,Dress,0.11%,Bag,0.01%
1022.jpg,Shirt,90.06%,Pullover,3.46%,Dress,3.20%,Coat,2.79%,T-shirt/Top,0.43%
1592.jpg,Dress,95.47%,Shirt,3.08%,T-shirt/Top,1.00%,Pullover,0.16%,Trouser,0.12%
1201.jpg,Shirt,56.52%,Dress,24.26%,T-shirt/Top,13.85%,Pullover,1.69%,Bag,1.65%
237.jpg,Coat,60.01%,Shirt,20.87%,Dress,18.61%,Pullover,0.21%,Bag,0.13%
773.jpg,T-shirt/Top,98.25%,Shirt,0.78%,Pullover,0.72%,Dress,0.24%,Bag,0.00%
518.jpg,T-shirt/Top,76.99%,Shirt,14.86%,Dress,4.05%,Pullover,3.94%,Bag,0.10%
1522.jpg,Pullover,99.79%,Shirt,0.12%,T-shirt/Top,0.09%,Dress,0.00%,Bag,0.00%
983.jpg,Coat,51.55%,Shirt,47.24%,Pullover,0.81%,Bag,0.13%,T-shirt/Top,0.13%
1271.jpg,Trouser,87.58%,Shirt,10.25%,Dress,1.54%,T-shirt/Top,0.57%,Bag,0.02%
108.jpg,T-shirt/Top,64.16%,Shirt,30.46%,Pullover,5.31%,Dress,0.02%,Bag,0.01%
777.jpg,Pullover,99.99%,Coat,0.01%,T-shirt/Top,0.00%,Shirt,0.00%,Dress,0.00%
876.jpg,Dress,76.93%,Shirt,15.36%,T-shirt/Top,5.28%,Trouser,0.97%,Coat,0.42%
1527.jpg,T-shirt/Top,60.39%,Shirt,24.90%,Dress,13.37%,Pullover,1.28%,Bag,0.03%
1195.jpg,Sneaker,99.99%,Ankle Boot,0.01%,T-shirt/Top,0.00%,Sandal,0.00%,Bag,0.00%
770.jpg,Shirt,89.98%,Coat,10.01%,Bag,0.01%,T-shirt/Top,0.00%,Pullover,0.00%
1085.jpg,Pullover,56.87%,Shirt,41.96%,T-shirt/Top,0.60%,Coat,0.42%,Dress,0.07%
118.jpg,Dress,91.90%,Shirt,2.88%,Trouser,1.55%,T-shirt/Top,1.42%,Coat,0.91%
1678.jpg,Shirt,46.76%,Dress,36.36%,Coat,14.22%,Pullover,1.29%,T-shirt/Top,0.64%
623.jpg,Pullover,97.71%,Shirt,1.54%,T-shirt/Top,0.67%,Bag,0.04%,Dress,0.02%
782.jpg,Pullover,67.03%,Shirt,29.26%,T-shirt/Top,2.42%,Coat,0.45%,Dress,0.43%
1604.jpg,Dress,96.21%,Shirt,3.33%,Coat,0.21%,Trouser,0.12%,T-shirt/Top,0.09%
1419.jpg,Sneaker,98.55%,Ankle Boot,1.41%,Sandal,0.03%,Shirt,0.00%,Bag,0.00%
199.jpg,Trouser,99.99%,Dress,0.00%,Shirt,0.00%,Coat,0.00%,Pullover,0.00%
488.jpg,Pullover,95.30%,Shirt,4.56%,T-shirt/Top,0.07%,Coat,0.06%,Dress,0.00%
397.jpg,Trouser,100.00%,Dress,0.00%,Shirt,0.00%,Sandal,0.00%,T-shirt/Top,0.00%
129.jpg,Pullover,67.03%,Shirt,29.26%,T-shirt/Top,2.42%,Coat,0.45%,Dress,0.43%
1696.jpg,Dress,91.25%,Shirt,7.92%,Coat,0.30%,Trouser,0.25%,T-shirt/Top,0.18%
710.jpg,Shirt,83.11%,Coat,16.86%,Bag,0.02%,Pullover,0.00%,Dress,0.00%
939.jpg,Pullover,94.85%,Shirt,4.84%,T-shirt/Top,0.17%,Coat,0.13%,Ankle Boot,0.01%
1640.jpg,Coat,66.11%,Dress,25.13%,Pullover,5.94%,Shirt,2.50%,T-shirt/Top,0.23%
692.jpg,Trouser,99.99%,Dress,0.01%,Pullover,0.00%,Shirt,0.00%,Coat,0.00%
1279.jpg,Shirt,81.49%,Coat,11.85%,Dress,3.79%,T-shirt/Top,1.66%,Bag,0.90%
612.jpg,Shirt,31.30%,Dress,29.16%,T-shirt/Top,19.16%,Pullover,12.27%,Coat,6.92%
142.jpg,Pullover,99.06%,Shirt,0.51%,T-shirt/Top,0.42%,Dress,0.01%,Bag,0.00%
1601.jpg,Pullover,72.07%,T-shirt/Top,15.55%,Shirt,12.17%,Dress,0.09%,Sneaker,0.04%
1633.jpg,Trouser,99.32%,Dress,0.45%,Shirt,0.12%,Pullover,0.08%,Coat,0.02%
1644.jpg,Shirt,53.33%,Dress,26.27%,Coat,19.33%,Pullover,0.33%,T-shirt/Top,0.33%
1160.jpg,Sneaker,99.99%,Ankle Boot,0.01%,Sandal,0.00%,T-shirt/Top,0.00%,Shirt,0.00%
